id,专业类别,中文名称,英文名称,来源/指南,来源链接,formula_feasibility,reason_if_not_directly_implemented,next_action,registry_status,pending_blocker_type,data_needed_for_code,suggested_implementation_artifact
CALC-0586,急诊毒理、环境与高压氧医学,甲醇中毒体外清除建议,Methanol Poisoning EXTRIP Support,EXTRIP,https://www.extrip-workgroup.org/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0587,急诊毒理、环境与高压氧医学,乙二醇中毒体外清除建议,Ethylene Glycol Poisoning EXTRIP Support,EXTRIP,https://www.extrip-workgroup.org/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0588,急诊毒理、环境与高压氧医学,一氧化碳中毒高压氧适应证,Carbon Monoxide Hyperbaric Oxygen Support,Undersea and Hyperbaric Medical Society,https://www.uhms.org/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0589,急诊毒理、环境与高压氧医学,高铁血红蛋白血症严重度,Methemoglobinemia Severity,Merck Manual clinical calculators,https://www.merckmanuals.com/professional/pages-with-widgets/clinical-calculators,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0591,急诊毒理、环境与高压氧医学,蛇咬伤严重度评分,Snakebite Severity Score,QxMD Calculate,https://qxmd.com/calculate/,possible_but_requires_reference_tables,The complete multi-system weighted point table is not supplied by the generic source or accessible secondary descriptions.,obtain the complete 1996 source table,pending_formula_or_rule_implementation,reference_tables_needed,complete authoritative multi-system point table and validation examples,markdown_or_data_table_until_source_complete
CALC-0592,急诊毒理、环境与高压氧医学,热射病严重度风险提示,Heat Stroke Severity Support,CDC heat and health,https://www.cdc.gov/heat-health/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0594,急诊毒理、环境与高压氧医学,潜水减压病严重度提示,Decompression Illness Severity Support,Divers Alert Network,https://dan.org/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0595,急诊毒理、环境与高压氧医学,辐射暴露淋巴细胞递减估算,Radiation Exposure Lymphocyte Depletion,CDC Radiation Emergencies,https://www.cdc.gov/radiation-emergencies/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0597,内分泌、糖尿病足与骨代谢,日本甲状腺危象诊断标准,Japanese Thyroid Storm Criteria,Japan Thyroid Association,https://www.japanthyroid.jp/en/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0599,内分泌、糖尿病足与骨代谢,高渗高血糖状态严重度,Hyperosmolar Hyperglycemic State Support,American Diabetes Association Standards of Care,https://diabetesjournals.org/care/issue,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0602,内分泌、糖尿病足与骨代谢,PEDIS糖尿病足分类,PEDIS Classification,IWGDF guidelines,https://iwgdfguidelines.org/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0604,内分泌、糖尿病足与骨代谢,继发性甲旁亢风险解释,Secondary Hyperparathyroidism Support,KDIGO CKD-MBD guideline,https://kdigo.org/guidelines/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0608,神经肌病、癫痫、多发性硬化与睡眠,改良疲劳影响量表,"Modified Fatigue Impact Scale, MFIS",Modified Fatigue Impact Scale,https://www.nationalmssociety.org/,limited_by_questionnaire_rights,Can implement scoring from pre-coded item scores if scoring rules are public; should not reproduce protected item text or copyrighted instruments without license.,score only coded item values; do not include protected questionnaire text,pending_formula_or_rule_implementation,rights_limited_questionnaire,permission-safe scored inputs or licensing clearance,markdown_or_data_table_until_source_complete
CALC-0617,神经肌病、癫痫、多发性硬化与睡眠,Liverpool癫痫发作严重度量表,Liverpool Seizure Severity Scale,QxMD Calculate,https://qxmd.com/calculate/,limited_by_questionnaire_rights,Can implement scoring from pre-coded item scores if scoring rules are public; should not reproduce protected item text or copyrighted instruments without license.,score only coded item values; do not include protected questionnaire text,pending_formula_or_rule_implementation,rights_limited_questionnaire,permission-safe scored inputs or licensing clearance,markdown_or_data_table_until_source_complete
CALC-0622,妇科肿瘤、生殖内分泌与盆底,ADNEX附件肿瘤模型,IOTA ADNEX Model,IOTA ADNEX,https://www.iotagroup.org/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
CALC-0624,妇科肿瘤、生殖内分泌与盆底,FIGO宫颈癌分期,FIGO Cervical Cancer Staging,FIGO staging,https://www.figo.org/,needs_manual_research,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,perform targeted source search and decide implementation type,pending_formula_or_rule_implementation,manual_research_needed,reliable source and formula-level details,markdown_or_data_table_until_source_complete
